Order_ID,Order_Date,City,Category,Product,Quantity,Unit_Price,Discount_%,Revenue
ORD000308,2024-08-05,Mumbai,Home,IKEA Study Table,2,12999,10,23398.2
ORD000309,2025-12-15,Kolkata,Fashion,Nike Air Max,1,6999,10,6299.1
ORD000310,2025-06-08,Hyderabad,Home,IKEA Study Table,1,12999,10,11699.1
ORD000311,2026-04-21,Ahmedabad,Electronics,Samsung Galaxy S24,2,74999,0,149998.0
ORD000312,2026-05-27,Kolkata,Home,IKEA Study Table,1,12999,0,12999.0
ORD000313,2024-07-23,Bengaluru,Electronics,Sony WH-1000XM5,1,29999,15,25499.15
ORD000314,2025-10-20,Pune,Electronics,Apple iPhone 15,1,79999,10,71999.1
ORD000315,2024-07-13,Kolkata,Electronics,OnePlus 12,1,64999,15,55249.15
ORD000316,2026-03-01,Ahmedabad,Electronics,OnePlus 12,1,64999,10,58499.1
ORD000317,2025-10-17,Chennai,Home,Philips Air Fryer,2,8999,0,17998.0
ORD000318,2026-01-31,Hyderabad,Electronics,Samsung Galaxy S24,1,74999,15,63749.15
ORD000319,2024-12-22,Chennai,Fashion,Levi's Jeans,2,2499,5,4748.1
ORD000320,2024-08-30,Chennai,Electronics,Samsung Galaxy S24,1,74999,5,71249.05
ORD000321,2025-07-17,Bengaluru,Fashion,Levi's Jeans,4,2499,15,8496.6
ORD000322,2025-09-22,Chennai,Electronics,Samsung Galaxy S24,1,74999,15,63749.15
ORD000323,2025-04-25,Ahmedabad,Electronics,OnePlus 12,2,64999,0,129998.0
ORD000324,2024-10-20,Bengaluru,Fashion,Nike Air Max,1,6999,10,6299.1
ORD000325,2025-07-16,Delhi,Electronics,Sony WH-1000XM5,1,29999,15,25499.15
ORD000326,2025-09-26,Pune,Electronics,Sony WH-1000XM5,4,29999,5,113996.2
ORD000327,2025-05-26,Mumbai,Fashion,Levi's Jeans,2,2499,0,4998.0
ORD000328,2025-01-15,Ahmedabad,Fashion,Nike Air Max,3,6999,5,19947.15
ORD000329,2024-12-04,Kolkata,Electronics,OnePlus 12,1,64999,5,61749.05
ORD000330,2024-09-20,Kolkata,Electronics,Apple iPhone 15,1,79999,5,75999.05
ORD000331,2025-03-03,Delhi,Fashion,Levi's Jeans,2,2499,15,4248.3
ORD000332,2025-09-24,Delhi,Electronics,Sony WH-1000XM5,1,29999,15,25499.15
ORD000333,2026-04-15,Kolkata,Fashion,Nike Air Max,2,6999,15,11898.3
ORD000334,2026-03-07,Bengaluru,Fashion,Levi's Jeans,2,2499,15,4248.3
ORD000335,2024-12-15,Hyderabad,Electronics,Sony WH-1000XM5,2,29999,5,56998.1
ORD000336,2025-05-28,Pune,Electronics,Apple iPhone 15,2,79999,10,143998.2
ORD000337,2024-09-13,Hyderabad,Electronics,Samsung Galaxy S24,1,74999,5,71249.05
ORD000338,2024-09-06,Ahmedabad,Home,IKEA Study Table,3,12999,5,37047.15
ORD000339,2025-10-19,Kolkata,Electronics,Samsung Galaxy S24,3,74999,5,213747.15
ORD000340,2025-06-16,Mumbai,Fashion,Nike Air Max,3,6999,15,17847.45
ORD000341,2024-06-23,Ahmedabad,Home,Philips Air Fryer,1,8999,5,8549.05
ORD000342,2025-10-02,Chennai,Electronics,Samsung Galaxy S24,1,74999,0,74999.0
ORD000343,2025-08-24,Bengaluru,Electronics,Samsung Galaxy S24,2,74999,10,134998.2
ORD000344,2025-11-06,Bengaluru,Electronics,OnePlus 12,1,64999,15,55249.15
ORD000345,2025-02-07,Pune,Home,IKEA Study Table,1,12999,0,12999.0
ORD000346,2026-03-29,Ahmedabad,Electronics,Apple iPhone 15,1,79999,5,75999.05
ORD000347,2025-06-09,Hyderabad,Electronics,Samsung Galaxy S24,2,74999,5,142498.1
ORD000348,2024-07-07,Kolkata,Electronics,Samsung Galaxy S24,1,74999,15,63749.15
ORD000349,2024-12-05,Mumbai,Electronics,Samsung Galaxy S24,1,74999,15,63749.15
ORD000350,2025-03-07,Ahmedabad,Electronics,Sony WH-1000XM5,2,29999,10,53998.2
ORD000351,2025-12-11,Ahmedabad,Electronics,Apple iPhone 15,2,79999,5,151998.1
ORD000352,2026-03-14,Chennai,Electronics,OnePlus 12,2,64999,0,129998.0
ORD000353,2025-03-25,Ahmedabad,Electronics,Samsung Galaxy S24,4,74999,0,299996.0
ORD000354,2025-06-08,Chennai,Home,IKEA Study Table,1,12999,15,11049.15
ORD000355,2024-09-25,Pune,Fashion,Levi's Jeans,2,2499,10,4498.2
ORD000356,2024-09-02,Chennai,Fashion,Nike Air Max,1,6999,0,6999.0
ORD000357,2026-06-02,Bengaluru,Electronics,OnePlus 12,1,64999,10,58499.1
ORD000358,2026-04-11,Bengaluru,Home,IKEA Study Table,4,12999,15,44196.6
ORD000359,2025-09-22,Mumbai,Electronics,OnePlus 12,1,64999,15,55249.15
ORD000360,2026-03-14,Mumbai,Fashion,Levi's Jeans,1,2499,5,2374.05
ORD000361,2026-04-04,Kolkata,Fashion,Nike Air Max,3,6999,15,17847.45
ORD000362,2025-02-12,Hyderabad,Fashion,Levi's Jeans,1,2499,5,2374.05
ORD000363,2026-01-08,Chennai,Fashion,Nike Air Max,3,6999,0,20997.0
ORD000364,2024-12-13,Ahmedabad,Fashion,Levi's Jeans,1,2499,10,2249.1
ORD000365,2024-11-08,Chennai,Home,Philips Air Fryer,2,8999,15,15298.3
ORD000366,2024-11-21,Chennai,Electronics,OnePlus 12,1,64999,15,55249.15
ORD000367,2025-06-28,Pune,Fashion,Levi's Jeans,2,2499,15,4248.3
ORD000368,2025-07-17,Hyderabad,Home,Philips Air Fryer,2,8999,5,17098.1
ORD000369,2025-09-12,Hyderabad,Fashion,Nike Air Max,1,6999,10,6299.1
ORD000370,2025-04-11,Bengaluru,Fashion,Levi's Jeans,1,2499,15,2124.15
ORD000371,2025-09-21,Chennai,Home,IKEA Study Table,1,12999,0,12999.0
ORD000372,2025-03-20,Pune,Home,Philips Air Fryer,1,8999,0,8999.0
ORD000373,2024-09-11,Mumbai,Home,Philips Air Fryer,1,8999,5,8549.05
ORD000374,2026-03-16,Mumbai,Electronics,OnePlus 12,2,64999,15,110498.3
ORD000375,2026-03-01,Chennai,Electronics,OnePlus 12,1,64999,10,58499.1
ORD000376,2025-03-19,Bengaluru,Home,Philips Air Fryer,3,8999,0,26997.0
ORD000377,2025-09-23,Kolkata,Home,IKEA Study Table,3,12999,10,35097.3
ORD000378,2025-01-26,Ahmedabad,Electronics,Samsung Galaxy S24,1,74999,10,67499.1
ORD000379,2026-05-21,Pune,Fashion,Nike Air Max,2,6999,5,13298.1
ORD000380,2025-02-15,Ahmedabad,Electronics,Apple iPhone 15,2,79999,15,135998.3
ORD000381,2026-01-01,Kolkata,Electronics,Samsung Galaxy S24,1,74999,10,67499.1
ORD000382,2024-07-11,Kolkata,Electronics,Sony WH-1000XM5,4,29999,10,107996.4
ORD000383,2024-08-29,Kolkata,Electronics,Sony WH-1000XM5,1,29999,0,29999.0
ORD000384,2024-09-26,Pune,Electronics,OnePlus 12,3,64999,15,165747.45
ORD000385,2025-01-10,Hyderabad,Fashion,Nike Air Max,2,6999,0,13998.0
ORD000386,2025-11-29,Chennai,Fashion,Levi's Jeans,3,2499,5,7122.15
ORD000387,2024-10-29,Bengaluru,Electronics,Sony WH-1000XM5,1,29999,5,28499.05
ORD000388,2025-09-17,Chennai,Electronics,Sony WH-1000XM5,2,29999,0,59998.0
ORD000389,2025-01-14,Pune,Fashion,Nike Air Max,1,6999,5,6649.05
ORD000390,2025-10-26,Ahmedabad,Electronics,Samsung Galaxy S24,1,74999,15,63749.15
ORD000391,2026-03-09,Bengaluru,Home,Philips Air Fryer,2,8999,0,17998.0
ORD000392,2025-08-03,Kolkata,Fashion,Nike Air Max,2,6999,15,11898.3
ORD000393,2025-11-26,Bengaluru,Fashion,Nike Air Max,1,6999,5,6649.05
ORD000394,2024-12-02,Pune,Home,Philips Air Fryer,1,8999,0,8999.0
ORD000395,2025-05-02,Chennai,Electronics,OnePlus 12,1,64999,5,61749.05
ORD000396,2025-11-19,Pune,Electronics,Sony WH-1000XM5,1,29999,10,26999.1
ORD000397,2024-12-16,Bengaluru,Fashion,Levi's Jeans,1,2499,10,2249.1
ORD000398,2025-12-27,Bengaluru,Fashion,Levi's Jeans,2,2499,0,4998.0
ORD000399,2025-04-27,Mumbai,Electronics,OnePlus 12,1,64999,10,58499.1
ORD000400,2025-02-13,Delhi,Electronics,Apple iPhone 15,1,79999,10,71999.1
ORD000401,2024-08-16,Kolkata,Home,Philips Air Fryer,2,8999,0,17998.0
ORD000402,2026-04-29,Kolkata,Fashion,Levi's Jeans,2,2499,10,4498.2
ORD000403,2025-05-25,Hyderabad,Electronics,Sony WH-1000XM5,2,29999,15,50998.3
ORD000404,2024-06-17,Bengaluru,Home,IKEA Study Table,1,12999,0,12999.0
ORD000405,2026-01-19,Delhi,Home,IKEA Study Table,1,12999,15,11049.15
ORD000406,2026-02-06,Chennai,Fashion,Nike Air Max,2,6999,10,12598.2
ORD000407,2026-01-11,Chennai,Fashion,Nike Air Max,4,6999,5,26596.2
ORD000408,2025-08-10,Pune,Electronics,Samsung Galaxy S24,1,74999,15,63749.15
ORD000409,2025-12-31,Pune,Fashion,Levi's Jeans,1,2499,5,2374.05
ORD000410,2025-07-26,Ahmedabad,Electronics,Apple iPhone 15,1,79999,15,67999.15
ORD000411,2025-07-30,Chennai,Electronics,Sony WH-1000XM5,4,29999,5,113996.2
ORD000412,2025-10-19,Kolkata,Fashion,Nike Air Max,1,6999,5,6649.05
ORD000413,2026-03-03,Kolkata,Home,IKEA Study Table,1,12999,10,11699.1
ORD000414,2024-06-19,Kolkata,Electronics,Apple iPhone 15,1,79999,15,67999.15
ORD000415,2025-06-02,Mumbai,Electronics,Sony WH-1000XM5,1,29999,10,26999.1
ORD000416,2024-12-24,Hyderabad,Electronics,Apple iPhone 15,1,79999,15,67999.15
ORD000417,2025-02-05,Bengaluru,Electronics,Apple iPhone 15,2,79999,15,135998.3
ORD000418,2026-03-02,Chennai,Fashion,Levi's Jeans,2,2499,15,4248.3
ORD000419,2025-05-16,Chennai,Electronics,Apple iPhone 15,1,79999,5,75999.05
ORD000420,2026-03-25,Hyderabad,Fashion,Levi's Jeans,1,2499,15,2124.15
ORD000421,2024-11-16,Ahmedabad,Electronics,Samsung Galaxy S24,1,74999,0,74999.0
ORD000422,2025-08-11,Chennai,Fashion,Nike Air Max,2,6999,10,12598.2
ORD000423,2025-04-14,Mumbai,Electronics,OnePlus 12,1,64999,15,55249.15
ORD000424,2025-03-09,Kolkata,Electronics,Apple iPhone 15,1,79999,10,71999.1
ORD000425,2025-05-26,Chennai,Home,IKEA Study Table,1,12999,5,12349.05
ORD000426,2024-07-15,Chennai,Fashion,Nike Air Max,1,6999,10,6299.1
ORD000427,2025-10-26,Kolkata,Home,IKEA Study Table,2,12999,10,23398.2
ORD000428,2024-11-13,Ahmedabad,Electronics,Apple iPhone 15,1,79999,0,79999.0
ORD000429,2025-11-12,Kolkata,Fashion,Levi's Jeans,2,2499,0,4998.0
ORD000430,2025-10-20,Mumbai,Fashion,Levi's Jeans,4,2499,5,9496.2
ORD000431,2024-08-22,Bengaluru,Home,IKEA Study Table,1,12999,15,11049.15
ORD000432,2024-08-03,Delhi,Electronics,Sony WH-1000XM5,1,29999,0,29999.0
ORD000433,2026-05-02,Bengaluru,Electronics,Apple iPhone 15,1,79999,15,67999.15
ORD000434,2024-07-15,Kolkata,Home,Philips Air Fryer,2,8999,15,15298.3
ORD000435,2025-02-18,Chennai,Electronics,Apple iPhone 15,2,79999,5,151998.1
ORD000436,2026-02-04,Bengaluru,Home,IKEA Study Table,1,12999,10,11699.1
ORD000437,2025-04-22,Chennai,Home,IKEA Study Table,3,12999,10,35097.3
ORD000438,2025-10-13,Delhi,Fashion,Levi's Jeans,2,2499,5,4748.1
ORD000439,2026-03-20,Hyderabad,Fashion,Levi's Jeans,1,2499,5,2374.05
ORD000440,2026-04-23,Chennai,Fashion,Levi's Jeans,2,2499,15,4248.3
ORD000441,2025-10-11,Hyderabad,Home,IKEA Study Table,1,12999,10,11699.1
ORD000442,2025-05-06,Ahmedabad,Electronics,Samsung Galaxy S24,1,74999,15,63749.15
ORD000443,2025-04-26,Hyderabad,Fashion,Nike Air Max,4,6999,5,26596.2
ORD000444,2025-07-11,Chennai,Electronics,Apple iPhone 15,1,79999,0,79999.0
ORD000445,2025-04-18,Delhi,Home,IKEA Study Table,2,12999,15,22098.3
ORD000446,2025-12-21,Hyderabad,Electronics,Sony WH-1000XM5,2,29999,10,53998.2
ORD000447,2025-01-22,Delhi,Electronics,OnePlus 12,1,64999,5,61749.05
ORD000448,2025-11-24,Delhi,Electronics,Apple iPhone 15,2,79999,5,151998.1
ORD000449,2025-06-02,Kolkata,Electronics,Apple iPhone 15,1,79999,10,71999.1
ORD000450,2025-02-21,Mumbai,Electronics,Samsung Galaxy S24,2,74999,5,142498.1
ORD000451,2025-12-10,Kolkata,Electronics,OnePlus 12,1,64999,15,55249.15
ORD000452,2025-05-07,Chennai,Electronics,Sony WH-1000XM5,2,29999,10,53998.2
ORD000453,2026-02-06,Delhi,Fashion,Levi's Jeans,2,2499,0,4998.0
ORD000454,2024-09-19,Ahmedabad,Electronics,Apple iPhone 15,3,79999,5,227997.15
ORD000455,2024-12-13,Ahmedabad,Electronics,OnePlus 12,3,64999,0,194997.0
ORD000456,2024-06-27,Mumbai,Home,IKEA Study Table,1,12999,10,11699.1
ORD000457,2025-02-18,Chennai,Electronics,Apple iPhone 15,1,79999,0,79999.0
ORD000458,2026-06-05,Bengaluru,Fashion,Levi's Jeans,1,2499,15,2124.15
ORD000459,2026-01-17,Chennai,Home,IKEA Study Table,1,12999,0,12999.0
ORD000460,2025-02-19,Bengaluru,Electronics,OnePlus 12,2,64999,10,116998.2
ORD000461,2024-06-29,Delhi,Electronics,Apple iPhone 15,2,79999,10,143998.2
ORD000462,2026-05-14,Ahmedabad,Electronics,OnePlus 12,2,64999,15,110498.3
ORD000463,2024-07-01,Bengaluru,Fashion,Nike Air Max,1,6999,0,6999.0
ORD000464,2026-03-31,Mumbai,Electronics,OnePlus 12,1,64999,5,61749.05
ORD000465,2025-11-24,Hyderabad,Fashion,Levi's Jeans,1,2499,15,2124.15
ORD000466,2024-10-27,Hyderabad,Fashion,Nike Air Max,1,6999,0,6999.0
ORD000467,2024-10-06,Pune,Fashion,Nike Air Max,2,6999,0,13998.0
ORD000468,2024-07-16,Hyderabad,Home,IKEA Study Table,1,12999,15,11049.15
ORD000469,2025-03-08,Chennai,Electronics,Samsung Galaxy S24,2,74999,10,134998.2
ORD000470,2025-04-03,Kolkata,Electronics,Sony WH-1000XM5,1,29999,5,28499.05
ORD000471,2025-08-19,Ahmedabad,Electronics,OnePlus 12,1,64999,10,58499.1
ORD000472,2024-09-08,Delhi,Home,IKEA Study Table,2,12999,5,24698.1
ORD000473,2025-08-13,Pune,Electronics,Samsung Galaxy S24,1,74999,10,67499.1
ORD000474,2025-07-03,Bengaluru,Electronics,Samsung Galaxy S24,1,74999,5,71249.05
ORD000475,2025-05-04,Pune,Electronics,OnePlus 12,1,64999,15,55249.15
ORD000476,2025-02-18,Pune,Electronics,Sony WH-1000XM5,2,29999,15,50998.3
ORD000477,2025-08-31,Bengaluru,Home,IKEA Study Table,2,12999,15,22098.3
ORD000478,2025-03-03,Kolkata,Home,Philips Air Fryer,1,8999,0,8999.0
ORD000479,2026-04-17,Hyderabad,Fashion,Levi's Jeans,2,2499,15,4248.3
ORD000480,2026-01-15,Mumbai,Electronics,Apple iPhone 15,2,79999,0,159998.0
ORD000481,2025-06-30,Mumbai,Home,Philips Air Fryer,1,8999,0,8999.0
ORD000482,2026-06-05,Mumbai,Electronics,Samsung Galaxy S24,4,74999,15,254996.6
ORD000483,2025-05-02,Ahmedabad,Fashion,Levi's Jeans,1,2499,5,2374.05
ORD000484,2025-08-09,Kolkata,Fashion,Nike Air Max,4,6999,15,23796.6
ORD000485,2025-05-09,Chennai,Home,Philips Air Fryer,1,8999,5,8549.05
ORD000486,2025-03-08,Bengaluru,Electronics,Samsung Galaxy S24,1,74999,15,63749.15
ORD000487,2026-04-18,Hyderabad,Electronics,Sony WH-1000XM5,2,29999,0,59998.0
ORD000488,2025-03-02,Ahmedabad,Home,IKEA Study Table,2,12999,15,22098.3
ORD000489,2025-02-01,Bengaluru,Electronics,Sony WH-1000XM5,1,29999,10,26999.1
ORD000490,2025-11-04,Mumbai,Fashion,Levi's Jeans,1,2499,0,2499.0
ORD000491,2024-07-05,Delhi,Home,Philips Air Fryer,2,8999,0,17998.0
ORD000492,2025-08-25,Kolkata,Electronics,Sony WH-1000XM5,1,29999,0,29999.0
ORD000493,2026-04-25,Ahmedabad,Electronics,Apple iPhone 15,1,79999,0,79999.0
ORD000494,2025-03-10,Mumbai,Home,IKEA Study Table,1,12999,5,12349.05
ORD000495,2026-05-16,Delhi,Electronics,OnePlus 12,1,64999,10,58499.1
ORD000496,2026-03-07,Delhi,Fashion,Nike Air Max,1,6999,10,6299.1
ORD000497,2026-03-15,Ahmedabad,Fashion,Levi's Jeans,3,2499,5,7122.15
ORD000498,2026-04-28,Ahmedabad,Fashion,Levi's Jeans,1,2499,5,2374.05
ORD000499,2024-10-07,Ahmedabad,Home,IKEA Study Table,1,12999,10,11699.1
ORD000500,2026-05-06,Bengaluru,Fashion,Nike Air Max,2,6999,15,11898.3
ORD000501,2024-07-15,Delhi,Fashion,Levi's Jeans,1,2499,15,2124.15
ORD000502,2024-07-31,Kolkata,Electronics,Sony WH-1000XM5,1,29999,5,28499.05
ORD000503,2024-10-05,Bengaluru,Electronics,Apple iPhone 15,1,79999,15,67999.15
ORD000504,2025-02-18,Chennai,Home,Philips Air Fryer,1,8999,5,8549.05
ORD000505,2025-09-30,Pune,Electronics,Samsung Galaxy S24,3,74999,10,202497.3
ORD000506,2025-04-26,Mumbai,Electronics,Sony WH-1000XM5,1,29999,15,25499.15
ORD000507,2024-07-21,Kolkata,Electronics,Samsung Galaxy S24,1,74999,5,71249.05
ORD000508,2026-02-08,Hyderabad,Electronics,Sony WH-1000XM5,3,29999,10,80997.3
ORD000509,2025-09-30,Pune,Electronics,Apple iPhone 15,1,79999,5,75999.05
ORD000510,2026-03-30,Ahmedabad,Home,IKEA Study Table,3,12999,5,37047.15
ORD000511,2026-04-29,Ahmedabad,Electronics,Sony WH-1000XM5,1,29999,10,26999.1
ORD000512,2025-10-07,Hyderabad,Home,IKEA Study Table,1,12999,10,11699.1
ORD000513,2025-11-28,Kolkata,Fashion,Levi's Jeans,1,2499,15,2124.15
ORD000514,2026-03-20,Chennai,Electronics,Samsung Galaxy S24,2,74999,15,127498.3
ORD000515,2025-10-08,Mumbai,Electronics,Sony WH-1000XM5,1,29999,15,25499.15
ORD000516,2026-04-22,Hyderabad,Electronics,Sony WH-1000XM5,2,29999,0,59998.0
ORD000517,2025-11-01,Chennai,Home,Philips Air Fryer,1,8999,5,8549.05
ORD000518,2025-10-04,Kolkata,Electronics,Sony WH-1000XM5,1,29999,5,28499.05
ORD000519,2025-11-20,Kolkata,Fashion,Nike Air Max,1,6999,15,5949.15
ORD000520,2025-02-19,Bengaluru,Home,IKEA Study Table,1,12999,10,11699.1
ORD000521,2025-11-05,Bengaluru,Electronics,OnePlus 12,2,64999,15,110498.3
ORD000522,2024-07-12,Mumbai,Electronics,Apple iPhone 15,1,79999,0,79999.0
ORD000523,2026-02-02,Pune,Electronics,Apple iPhone 15,1,79999,5,75999.05
ORD000524,2024-10-28,Chennai,Electronics,OnePlus 12,1,64999,15,55249.15
ORD000525,2026-03-20,Kolkata,Electronics,Apple iPhone 15,2,79999,15,135998.3
ORD000526,2025-12-12,Mumbai,Electronics,Apple iPhone 15,1,79999,15,67999.15
ORD000527,2026-01-20,Hyderabad,Electronics,Apple iPhone 15,1,79999,10,71999.1
ORD000528,2026-05-13,Bengaluru,Electronics,Apple iPhone 15,1,79999,15,67999.15
ORD000529,2024-08-06,Delhi,Electronics,Samsung Galaxy S24,3,74999,5,213747.15
ORD000530,2026-02-12,Chennai,Electronics,Sony WH-1000XM5,2,29999,10,53998.2
ORD000531,2025-03-20,Chennai,Fashion,Levi's Jeans,2,2499,0,4998.0
ORD000532,2024-12-29,Delhi,Home,Philips Air Fryer,1,8999,5,8549.05
ORD000533,2024-10-17,Mumbai,Fashion,Levi's Jeans,2,2499,0,4998.0
ORD000534,2026-05-18,Kolkata,Electronics,Samsung Galaxy S24,1,74999,15,63749.15
ORD000535,2025-11-16,Pune,Electronics,Apple iPhone 15,2,79999,5,151998.1
ORD000536,2024-10-26,Pune,Home,IKEA Study Table,2,12999,10,23398.2
ORD000537,2025-01-01,Hyderabad,Electronics,Apple iPhone 15,1,79999,15,67999.15
ORD000538,2025-10-29,Mumbai,Electronics,Apple iPhone 15,3,79999,10,215997.3
ORD000539,2024-07-24,Mumbai,Electronics,OnePlus 12,3,64999,10,175497.3
ORD000540,2024-08-09,Pune,Electronics,Sony WH-1000XM5,1,29999,15,25499.15
ORD000541,2025-12-01,Ahmedabad,Fashion,Levi's Jeans,1,2499,5,2374.05
ORD000542,2024-09-27,Pune,Fashion,Nike Air Max,1,6999,5,6649.05
ORD000543,2024-12-12,Delhi,Fashion,Nike Air Max,1,6999,15,5949.15
ORD000544,2024-10-06,Chennai,Electronics,Samsung Galaxy S24,1,74999,15,63749.15
ORD000545,2024-11-15,Kolkata,Electronics,Apple iPhone 15,2,79999,15,135998.3
ORD000546,2025-07-17,Ahmedabad,Electronics,Sony WH-1000XM5,1,29999,15,25499.15
ORD000547,2025-04-15,Pune,Electronics,OnePlus 12,2,64999,15,110498.3
ORD000548,2025-04-27,Pune,Fashion,Levi's Jeans,2,2499,0,4998.0
ORD000549,2025-09-13,Ahmedabad,Fashion,Levi's Jeans,1,2499,5,2374.05
ORD000550,2025-05-25,Mumbai,Fashion,Nike Air Max,1,6999,0,6999.0
ORD000551,2024-08-19,Pune,Fashion,Levi's Jeans,1,2499,10,2249.1
ORD000552,2025-06-02,Kolkata,Electronics,OnePlus 12,1,64999,15,55249.15
ORD000553,2024-10-10,Chennai,Home,Philips Air Fryer,1,8999,0,8999.0
ORD000554,2025-01-22,Ahmedabad,Electronics,Samsung Galaxy S24,1,74999,10,67499.1
ORD000555,2025-03-29,Pune,Electronics,Apple iPhone 15,1,79999,15,67999.15
ORD000556,2025-12-07,Ahmedabad,Electronics,Sony WH-1000XM5,1,29999,5,28499.05
ORD000557,2025-11-05,Hyderabad,Electronics,OnePlus 12,1,64999,10,58499.1
ORD000558,2026-05-18,Ahmedabad,Home,IKEA Study Table,1,12999,5,12349.05
ORD000559,2025-03-25,Pune,Fashion,Levi's Jeans,1,2499,15,2124.15
ORD000560,2025-02-12,Kolkata,Fashion,Nike Air Max,1,6999,5,6649.05
ORD000561,2025-04-11,Hyderabad,Electronics,Sony WH-1000XM5,1,29999,5,28499.05
ORD000562,2025-07-09,Ahmedabad,Electronics,Apple iPhone 15,3,79999,10,215997.3
ORD000563,2025-10-28,Bengaluru,Fashion,Nike Air Max,1,6999,15,5949.15
ORD000564,2026-05-13,Kolkata,Fashion,Levi's Jeans,1,2499,5,2374.05
ORD000565,2024-10-04,Chennai,Fashion,Nike Air Max,1,6999,15,5949.15
ORD000566,2024-07-07,Delhi,Fashion,Levi's Jeans,2,2499,15,4248.3
ORD000567,2024-07-02,Chennai,Fashion,Nike Air Max,1,6999,15,5949.15
ORD000568,2024-10-04,Bengaluru,Electronics,Samsung Galaxy S24,3,74999,5,213747.15
ORD000569,2024-10-02,Delhi,Electronics,Apple iPhone 15,4,79999,15,271996.6
ORD000570,2026-05-10,Ahmedabad,Home,IKEA Study Table,2,12999,0,25998.0
ORD000571,2025-12-21,Delhi,Home,IKEA Study Table,1,12999,10,11699.1
ORD000572,2025-06-29,Ahmedabad,Fashion,Levi's Jeans,2,2499,15,4248.3
ORD000573,2025-10-31,Ahmedabad,Electronics,Samsung Galaxy S24,1,74999,15,63749.15
ORD000574,2026-05-29,Pune,Home,Philips Air Fryer,1,8999,10,8099.1
ORD000575,2026-02-01,Bengaluru,Electronics,Samsung Galaxy S24,2,74999,10,134998.2
ORD000576,2025-04-19,Chennai,Electronics,Apple iPhone 15,1,79999,15,67999.15
ORD000577,2025-08-13,Hyderabad,Home,Philips Air Fryer,1,8999,0,8999.0
ORD000578,2025-02-03,Kolkata,Electronics,Sony WH-1000XM5,1,29999,5,28499.05
ORD000579,2026-04-18,Chennai,Fashion,Nike Air Max,1,6999,5,6649.05
ORD000580,2025-07-10,Ahmedabad,Electronics,Apple iPhone 15,1,79999,10,71999.1
ORD000581,2024-12-20,Chennai,Electronics,Samsung Galaxy S24,1,74999,5,71249.05
ORD000582,2025-05-16,Kolkata,Fashion,Levi's Jeans,1,2499,5,2374.05
ORD000583,2025-03-09,Kolkata,Fashion,Nike Air Max,1,6999,15,5949.15
ORD000584,2025-04-06,Pune,Fashion,Nike Air Max,1,6999,0,6999.0
ORD000585,2025-08-04,Bengaluru,Electronics,Apple iPhone 15,2,79999,0,159998.0
ORD000586,2025-07-19,Chennai,Electronics,Sony WH-1000XM5,1,29999,5,28499.05
ORD000587,2026-05-03,Ahmedabad,Home,Philips Air Fryer,4,8999,5,34196.2
ORD000588,2025-03-03,Ahmedabad,Electronics,OnePlus 12,1,64999,15,55249.15
ORD000589,2024-06-28,Kolkata,Electronics,Apple iPhone 15,2,79999,5,151998.1
ORD000590,2024-07-23,Delhi,Home,Philips Air Fryer,1,8999,5,8549.05
ORD000591,2024-12-17,Pune,Fashion,Levi's Jeans,2,2499,0,4998.0
ORD000592,2024-07-03,Kolkata,Electronics,OnePlus 12,1,64999,5,61749.05
ORD000593,2025-08-10,Chennai,Electronics,Samsung Galaxy S24,1,74999,15,63749.15
ORD000594,2026-05-24,Chennai,Home,Philips Air Fryer,2,8999,0,17998.0
ORD000595,2026-02-14,Hyderabad,Fashion,Nike Air Max,2,6999,5,13298.1
ORD000596,2026-04-04,Pune,Electronics,Samsung Galaxy S24,2,74999,10,134998.2
ORD000597,2025-10-10,Chennai,Electronics,Sony WH-1000XM5,1,29999,5,28499.05
ORD000598,2025-03-06,Bengaluru,Electronics,OnePlus 12,1,64999,15,55249.15
ORD000599,2025-09-10,Bengaluru,Home,Philips Air Fryer,1,8999,15,7649.15
ORD000600,2024-12-05,Bengaluru,Electronics,OnePlus 12,1,64999,5,61749.05
ORD000601,2024-11-29,Chennai,Fashion,Nike Air Max,2,6999,0,13998.0
ORD000602,2025-12-12,Ahmedabad,Electronics,Apple iPhone 15,1,79999,5,75999.05
ORD000603,2024-08-01,Ahmedabad,Home,IKEA Study Table,1,12999,15,11049.15
ORD000604,2025-06-03,Mumbai,Home,IKEA Study Table,1,12999,0,12999.0
ORD000605,2024-10-21,Delhi,Electronics,Sony WH-1000XM5,1,29999,10,26999.1
ORD000606,2025-09-28,Kolkata,Fashion,Levi's Jeans,1,2499,15,2124.15
ORD000607,2026-03-16,Chennai,Electronics,Samsung Galaxy S24,1,74999,10,67499.1
ORD000608,2024-12-26,Delhi,Electronics,Apple iPhone 15,2,79999,15,135998.3
ORD000609,2026-02-21,Hyderabad,Home,Philips Air Fryer,1,8999,5,8549.05
ORD000610,2026-03-09,Pune,Electronics,Apple iPhone 15,1,79999,10,71999.1
ORD000611,2025-02-06,Delhi,Home,IKEA Study Table,3,12999,0,38997.0
ORD000612,2025-01-05,Ahmedabad,Electronics,Sony WH-1000XM5,2,29999,10,53998.2
ORD000613,2024-07-29,Delhi,Electronics,OnePlus 12,2,64999,5,123498.1
ORD000614,2024-11-03,Bengaluru,Electronics,Apple iPhone 15,1,79999,10,71999.1
